_created	_etag	_id	_updated	aor	aqi	bids_meta.AccelNumReferenceLines	bids_meta.AccelerationFactorPE	bids_meta.AcquisitionMatrix	bids_meta.CogAtlasID	bids_meta.CogPOID	bids_meta.CoilCombinationMethod	bids_meta.ContrastBolusIngredient	bids_meta.ConversionSoftware	bids_meta.ConversionSoftwareVersion	bids_meta.DelayTime	bids_meta.DeviceSerialNumber	bids_meta.EchoTime	bids_meta.EchoTrainLength	bids_meta.EffectiveEchoSpacing	bids_meta.FlipAngle	bids_meta.GradientSetType	bids_meta.HardcopyDeviceSoftwareVersion	bids_meta.ImagingFrequency	bids_meta.InPlanePhaseEncodingDirection	bids_meta.InstitutionAddress	bids_meta.InstitutionName	bids_meta.Instructions	bids_meta.InversionTime	bids_meta.MRAcquisitionType	bids_meta.MRTransmitCoilSequence	bids_meta.MagneticFieldStrength	bids_meta.Manufacturer	bids_meta.ManufacturersModelName	bids_meta.MatrixCoilMode	bids_meta.MultibandAccelerationFactor	bids_meta.NumberOfAverages	bids_meta.NumberOfPhaseEncodingSteps	bids_meta.NumberOfVolumesDiscardedByScanner	bids_meta.NumberOfVolumesDiscardedByUser	bids_meta.NumberShots	bids_meta.ParallelAcquisitionTechnique	bids_meta.ParallelReductionFactorInPlane	bids_meta.PartialFourier	bids_meta.PartialFourierDirection	bids_meta.PatientPosition	bids_meta.PercentPhaseFieldOfView	bids_meta.PercentSampling	bids_meta.PhaseEncodingDirection	bids_meta.PixelBandwidth	bids_meta.ProtocolName	bids_meta.PulseSequenceDetails	bids_meta.PulseSequenceType	bids_meta.ReceiveCoilName	bids_meta.RepetitionTime	bids_meta.ScanOptions	bids_meta.ScanningSequence	bids_meta.SequenceName	bids_meta.SequenceVariant	bids_meta.SliceEncodingDirection	bids_meta.SoftwareVersions	bids_meta.TaskDescription	bids_meta.TaskName	bids_meta.TotalReadoutTime	bids_meta.TotalScanTimeSec	bids_meta.TransmitCoilName	bids_meta.VariableFlipAngleFlag	bids_meta.acq_id	bids_meta.modality	bids_meta.run_id	bids_meta.session_id	bids_meta.subject_id	bids_meta.task_id	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.email	provenance.md5sum	provenance.mriqc_pred	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.settings.testing	provenance.software	provenance.version	rating.comment	rating.md5sum	rating.name	rating.rating	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
Wed, 02 Jun 2021 21:02:11 GMT	d0e210b5504556e4029c900ecbcfba9e2b37019f	60b7f1d34b0add7bb300bf8c	Wed, 02 Jun 2021 21:02:11 GMT	0.0009549519230769231	0.01647295485576923				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01_MoCo	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		79875fbd9f56f3d16016e088e66a71b8538bc9e94104ae2e9e8e2644f8db0555	rest	0	36.18153897338165	1.196020056811594	0.9662500900000002	0.434095263635332	7228.12109375	0.06899783338380534	0.0	0.0	1.8122666666666667	1.677656	1.9750800000000002	1.784064	0.00831551	-0.003585209371522069	0.025755973532795906		deefc101ff95b401497d318315f16976		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	5.213164441801818	2.0	2.5	2.5	2.5	53.62243760438823	4.64026020878196	16.543794631958008	5.086538791656494	357402.0	1.201923131942749	74.07188034057623	35.2232551574707	3.5601326920998764	71.13640186797902	435.3307800292969	427.7596435546875	65654.0	327.03486785888674	568.65869140625	82.05311584472656	39.644193469546735
Wed, 02 Jun 2021 21:01:19 GMT	08319532752014a1020f49c33e8538ac5deb971c	60b7f19f4b0add7bb300bf8b	Wed, 02 Jun 2021 21:01:19 GMT	0.0009559134615384616	0.01661564120192308				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		79875fbd9f56f3d16016e088e66a71b8538bc9e94104ae2e9e8e2644f8db0555	rest	0	36.15631953067632	1.195850581014492	0.9662838885507249	0.43375071672908416	7371.77294921875	0.08270975025377904	10.0	4.8076923076923075	1.8112640000000002	1.6809999999999998	1.9656040000000001	1.787188	0.00833043	-0.003600009484216571	0.026060299947857857		16875cd3b5c78d8aed7069ac853644b6		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	5.227283458897072	2.0	2.5	2.5	2.5	53.83110779861046	4.540470001133235	16.51262664794922	5.04807710647583	357426.0	1.2355769872665405	73.85096740722656	35.210060119628906	3.6036325151749375	70.93327251434191	435.4356384277344	427.8942565917969	65500.0	327.2831802368164	568.5822082519531	81.85723876953125	39.76268087513745
Wed, 02 Jun 2021 20:12:35 GMT	1ebb81a46adadc8d1a3d44f1ee715afb2be7cba0	60b7e6334b0add7bb300bf83	Wed, 02 Jun 2021 20:12:35 GMT	0.0011989903846153847	0.015760231634615384				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01_MoCo	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		467f0b465b69f07e5a92a7f43ccbf6cc1d6be796e03619dbeb85b634f1dc06a3	rest	0	38.26518945173914	1.2111481264251198	0.9915291977294686	0.4069319658543617	7800.83447265625	0.07600037745566794	1.0	0.4807692307692308	1.8560346743782157	1.7327878347484746	1.9753721883861723	1.859944	0.00672058	-0.01077553816139698	0.013026287779211998		e9b0cfd9ad36c69177d98f801c36e93f		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	5.606486716042525	2.0	2.500000238418579	2.499999761581421	2.5	61.763478969810805	2.9295651781309204	10.565971374511719	3.875000238418579	367035.0	1.389423131942749	38.87644309997553	22.37517547607422	3.0831734479149597	55.921925051972686	344.20843505859375	339.39666748046875	57992.0	260.9471130371094	442.9204437255859	60.53590393066406	41.05927595868707
Wed, 02 Jun 2021 20:11:49 GMT	80ce949e8e43a64492c8dc5ab6a8c70e73d26555	60b7e6054b0add7bb300bf82	Wed, 02 Jun 2021 20:11:49 GMT	0.0012103365384615386	0.01574949826923077				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		467f0b465b69f07e5a92a7f43ccbf6cc1d6be796e03619dbeb85b634f1dc06a3	rest	0	38.44327228173913	1.2167484221739135	0.9912472455555552	0.40693650252650654	7779.50732421875	0.11149606815462823	18.0	8.653846153846153	1.8587120076126211	1.737987834252564	1.9774601885852994	1.8606880000000001	0.0067515	-0.011125116609036922	0.012814035639166832		496f336b07b930c7213455a5533f4454		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	5.615425059422987	2.0	2.500000238418579	2.499999761581421	2.5	61.838348713201924	2.8939253890307652	10.565229415893555	3.884615421295166	367057.0	1.4134615659713745	38.79423141479498	22.372478485107422	3.1041204344240922	55.91122450800673	344.2158508300781	339.423095703125	57957.0	260.9375	442.3807983398437	60.444252014160156	41.18347795144655
Wed, 05 May 2021 20:49:48 GMT	35bdafa3c3faff3da09745d04db85bebf5d87054	609304ecc5da832d6e1468b4	Wed, 05 May 2021 20:49:48 GMT	0.001003798076923077	0.011322969855769232				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		ec65a1dab71e62fc78385932f0a0f86e85b52f43f30a22f1bba2671e8e042907	rest	0	39.62065771362319	1.194649945652174	0.9996762509661833	0.42615456626236425	6811.73681640625	0.13023390823751774	37.0	17.78846153846154	1.807504	1.684104	1.91846	1.8199480000000001	0.0125754	-0.010260959155857563	0.017516473308205605		58971567550155dc49bc90ed837d8e16		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	4.399944383981406	2.0	2.5	2.5	2.5	43.30846859760802	2.8582859534105247	10.400774002075195	3.826923131942749	355449.0	1.2932692766189575	38.45673370361328	21.563127517700195	3.595322718015944	57.15859574097734	325.11798095703125	312.625	67231.0	241.13462829589844	449.5120391845703	71.05150604248047	42.11715653538704
Fri, 30 Apr 2021 00:39:09 GMT	39b0bafe2ee8b624298596f159c37c770cd3be13	608b51adc5da832d6e1464fd	Fri, 30 Apr 2021 00:39:09 GMT	0.001003798076923077	0.011322969855769232				TODO				dcm2niix	v1.0.20190410  GCC6.3.0		45424	0.03	43	0.000294998	50			123		North_Warren_Ave_1609_Tucson_Denver_US_85719	University_of_Arizona			2D		3.0	Siemens	Skyra		3.0							2.0	True		HFS			j	2365	func_task-rest_run-01	%SiemensSeq%_ep2d_bold		Head_32	2.0	FS	EP	_epfid2d1_88	SK		syngo_MR_E11		rest	0.0256649					bold	1		ec65a1dab71e62fc78385932f0a0f86e85b52f43f30a22f1bba2671e8e042907	rest	0	39.62065771362319	1.194649945652174	0.9996762575845405	0.42615456626236425	6811.73681640625	0.13023390823751774	37.0	17.78846153846154	1.807504	1.684104	1.91846	1.8199480000000001	0.0125754	-0.010260959155857563	0.017516473308205605		bc9afc6762496967faeae452fe4562ae		0.2		False	mriqc	0.16.1					208.0	88.0	88.0	63.0	4.399944383981406	2.0	2.5	2.5	2.5	43.30846859760802	2.8582859534105247	10.400774002075195	3.826923131942749	355449.0	1.2932692766189575	38.45673370361328	21.563127517700195	3.595322718015944	57.15859574097734	325.11798095703125	312.625	67231.0	241.13462829589844	449.5120391845703	71.05150604248047	42.11715653538704
Sun, 21 Feb 2021 15:30:17 GMT	10c08b7af2b3ab36611c6a84f93e6f678d694267	60327c8904e712e94a02498c	Sun, 21 Feb 2021 15:30:17 GMT	0.00017566202090592335	0.010073255470383275				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_fun_loc	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		floc	0.0498007					bold	1		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	floc	2	31.13247983917974	1.2895673669633507	0.9913388045898789	0.5386080474223134	2558.190673828125	0.11935262521942436	2.0	0.34843205574912894	1.7382893333333334	1.629308	1.890436	1.6951239999999999	0.00652291	-0.016945984214544296	0.05294626206159592		280dcf567060bc693022533037df4838		0.2		False	mriqc	0.16.1					574.0	84.0	84.0	42.0	6.709243394500289	1.25	2.5	2.5	2.5	29.405789721904533	8.205971170377575	29.660751342773438	11.804878234863281	180515.0	5.0853657722473145	105.24651794433584	52.812110900878906	2.0768185031418707	83.3421255215313	616.811279296875	611.872802734375	64106.0	487.9067916870117	768.9294586181641	91.19776916503906	59.881997583201155
Sun, 21 Feb 2021 15:22:38 GMT	202cd9682610e44710213fb9a33cba77c369f276	60327abe04e712e94a02498b	Sun, 21 Feb 2021 15:22:38 GMT	0.0003927237354085603	0.009712047120622569				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_1	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	1		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	32.766982026210904	1.3235541260156247	0.9937693835156245	0.53717940454282	2587.34033203125	0.15954035370137037	67.0	26.070038910505836	1.6962506666666666	1.58394	1.857764	1.6470479999999998	0.00754258	-0.017899656668305397	0.05346104875206947		a542db5e87b3196385c2926e3cf6e925		0.2		False	mriqc	0.16.1					257.0	84.0	84.0	42.0	6.746865651391553	1.25	2.5	2.5	2.5	29.200716805897912	8.474485824643896	30.830846786499023	12.038910865783691	181244.0	5.190661430358887	108.08832550048834	57.0885124206543	2.7234865144375595	83.41221069110115	632.864990234375	627.6692504882812	63403.0	502.2389221191406	784.4299438476562	93.03050231933594	61.501078319270164
Sun, 21 Feb 2021 15:21:36 GMT	72a4141e6c5dd8cd27656e1c4963caae04250766	60327a8004e712e94a02498a	Sun, 21 Feb 2021 15:21:36 GMT	0.0003455197132616487	0.008692121075268816				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_2	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	2		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	32.099229675755424	1.3233870801798555	0.9963171378417268	0.5380609515219293	2539.037109375	0.1475685110946517	47.0	16.845878136200717	1.6871706666666666	1.57266	1.8448360000000001	1.644016	0.00637848	-0.018640484660863876	0.05393942445516586		696599d5bbf149e1050bed0832e9e4aa		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.735728527408317	1.25	2.5	2.5	2.5	29.873609764607338	8.566146701223344	31.176958084106445	12.136200904846191	181254.0	5.222222328186035	109.95358390808111	57.688697814941406	2.7118465969104815	83.00454937552695	631.6564331054688	626.7598266601562	63398.0	500.9958892822266	782.7573577880859	93.04930877685547	64.53347707958892
Sun, 21 Feb 2021 15:21:02 GMT	f473fa4237ed42f7a0847bf52377b9647c560c3a	60327a5e094ee7975e9aa793	Sun, 21 Feb 2021 15:21:02 GMT	0.00033584229390681	0.008205274587813621				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_3	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	3		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	31.86054250971226	1.3124846793525184	0.9992333897122297	0.5380601328358064	2529.9560546875	0.14965775035788945	53.0	18.996415770609318	1.6874453333333335	1.57436	1.8397	1.6482759999999999	0.00444283	-0.018707318231463432	0.05348748713731766		545d1ac58693c431c5e68db2d85b4546		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.686941270780573	1.25	2.5	2.5	2.5	30.420592396210793	8.550204050128183	31.25410270690918	12.150537490844727	181328.0	5.229390621185303	111.52437095642085	57.94466018676758	2.6872651712964206	83.7697400713084	631.0015869140625	625.7598266601562	63447.0	499.37240905761723	783.8405029296874	93.57864379882812	66.4352898253128
Sun, 21 Feb 2021 15:20:36 GMT	fab2a7d76f5d12141cc2e9155fe127eed6802e6e	60327a4404e712e94a024989	Sun, 21 Feb 2021 15:20:36 GMT	0.00031903225806451617	0.009176425913978494				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_4	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	4		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	31.724666979748214	1.3110918224820152	0.9935246548201438	0.5383681367932576	2516.0361328125	0.1459032532119219	40.0	14.336917562724015	1.688212	1.577152	1.8381440000000002	1.64934	0.00548923	-0.019029639661312103	0.05362219735980034		3d11b26538c9406bea09b7e1634ab0b5		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.6766086579069786	1.25	2.5	2.5	2.5	30.58534178946946	8.560831777231796	31.31742286682129	12.172042846679688	181274.0	5.243727684020996	111.23422622680665	58.00659942626953	2.6539786819250795	83.79892337303374	630.7583618164062	625.5716552734375	63518.0	499.27024841308594	784.2621978759765	93.69528198242188	63.884073549415916
Sun, 21 Feb 2021 15:13:26 GMT	67395457030edb815b2f5330a599b3c55f25a64b	60327896094ee7975e9aa790	Sun, 21 Feb 2021 15:13:26 GMT	0.0004503225806451613	0.00853940598566308				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_5	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	5		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	31.203471156366902	1.3183596630215833	1.0032888634172652	0.5391908095616165	2474.276123046875	0.14035240780657698	32.0	11.469534050179211	1.692824	1.570516	1.853464	1.654492	0.00589066	-0.019463438540697098	0.05417575314640999		c7cbf34d0a3764a8437a8d63ad12c5f5		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.684812364509518	1.25	2.5	2.5	2.5	31.04877406009242	8.698995764377898	31.57935905456543	12.258064270019531	181221.0	5.250895977020264	112.59140014648438	58.31613540649414	2.6114975268865726	83.97153468478909	629.8295288085938	624.7061157226562	63583.0	498.8860321044922	783.4835266113281	93.45082092285156	66.0586370669771
Sun, 21 Feb 2021 15:12:20 GMT	f280f1f37e9403577f08d07324b73ad8d5849119	60327854094ee7975e9aa78f	Sun, 21 Feb 2021 15:12:20 GMT	0.0003598201438848921	0.008727137122302159				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_6	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	6		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	2	30.737958914909743	1.3068449700722027	1.0049382618411558	0.540057584595465	2429.166015625	0.13538289977185222	28.0	10.071942446043165	1.686876	1.566872	1.8492000000000002	1.6445560000000001	0.00472517	-0.019394904375076294	0.05416756123304367		10bb8db4691146253c5caf4a5a3b7fad		0.2		False	mriqc	0.16.1					278.0	84.0	84.0	42.0	6.714817773176389	1.25	2.5	2.5	2.5	32.27331254420191	8.746286428193633	31.63248634338379	12.327338218688965	180951.0	5.273381233215332	112.04316711425781	58.597900390625	2.690278869951255	83.68173771184206	629.2246704101562	623.651123046875	63748.0	499.4689010620117	782.1376190185546	92.8761215209961	65.86090517113917
Sun, 21 Feb 2021 15:11:44 GMT	f5953789d860ab92bbe19b3075800e64a52c2fb3	6032783004e712e94a024988	Sun, 21 Feb 2021 15:11:44 GMT	0.0003302150537634408	0.008687464874551973				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_7	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	7		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	30.535642088920852	1.297530891582734	0.9990984801438848	0.5405596171640412	2410.284423828125	0.1333246027677213	19.0	6.810035842293907	1.683248	1.567264	1.8454039999999998	1.637076	0.00628148	-0.01974593847990036	0.05407780408859253		149b193f3567bb47bfb5672ebcd23af6		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.727753951484902	1.25	2.5	2.5	2.5	31.27826483648297	8.77870619201439	31.737812042236328	12.358423233032227	180977.0	5.27957010269165	113.17060852050763	58.344627380371094	2.7678968849139816	83.34995298075374	628.0594482421875	622.5017700195312	63793.0	498.58494262695314	779.6752685546875	92.52670288085938	65.99393418373074
Sun, 21 Feb 2021 15:11:00 GMT	5204f52a41b0495b835209177f01ea315b1e790b	60327804094ee7975e9aa78e	Sun, 21 Feb 2021 15:11:00 GMT	0.0004559642857142857	0.008572299178571429				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_8	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	8		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	0	30.50942327985664	1.2971247303584235	0.9995919576344088	0.5408747757263054	2409.5009765625	0.13072901224312905	19.0	6.785714285714286	1.6883146666666669	1.575116	1.845412	1.644416	0.00627374	-0.01938714273273945	0.052809517830610275		1a051a3372ab11615ecaa7cc96521006		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.7121108160667	1.25	2.5	2.5	2.5	31.145186672109702	8.76323861792406	31.66474151611328	12.35714340209961	180768.0	5.275000095367432	112.91768074035639	58.133636474609375	2.607517367398896	83.9973698247661	627.9837036132812	622.6214599609375	63944.0	498.12928466796876	780.2917755126953	92.76017761230469	66.16189863602631
Sun, 21 Feb 2021 15:10:04 GMT	56f5f405ae3cfb59ab27d4a5c215d071592fc502	603277cc04e712e94a024987	Sun, 21 Feb 2021 15:10:04 GMT	0.000465268817204301	0.008354958853046596				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_9	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	9		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	1	30.190327939496395	1.3015529860071946	1.0073149246402884	0.5413973466380516	2394.93115234375	0.12883034841074434	15.0	5.376344086021505	1.6823706666666667	1.574376	1.836244	1.636492	0.00744245	-0.019786598160862923	0.0534045584499836		e9a0198889257199cd365ad3ae0644e7		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.708903595428252	1.25	2.5	2.5	2.5	30.44883317718564	8.815903590356948	31.820241928100586	12.397849082946777	180812.0	5.2939066886901855	113.9419368743894	57.994380950927734	2.536384133786859	83.63156053104608	626.7977294921875	621.4982299804688	64003.0	496.95269470214845	779.3770751953124	92.63710021972656	67.14141899859533
Sun, 21 Feb 2021 15:09:20 GMT	2e84be43ac8730df11e34e651b7388eed51d95b5	603277a0094ee7975e9aa78d	Sun, 21 Feb 2021 15:09:20 GMT	0.00036625	0.009892964928571429				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_10	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	10		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	study	0	30.126776062903225	1.275792182867383	0.9872919088530459	0.5416188902219157	2383.56640625	0.12778498031448302	19.0	6.785714285714286	1.687092	1.578116	1.8423120000000002	1.640848	0.00673303	-0.01999419368803501	0.05342455208301544		ea663652c304a0794c36e87706ee355b		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.715347558567935	1.25	2.5	2.5	2.5	31.145053630834248	8.832074589476752	31.83637046813965	12.407142639160156	180789.0	5.289285659790039	113.78285675048832	57.93833923339844	2.479437053626328	83.59495697895956	625.9752197265625	620.73388671875	63990.0	496.4318023681641	778.666061401367	92.43438720703125	62.67740205442533
