_created	_etag	_id	_updated	aor	aqi	bids_meta.AccelNumReferenceLines	bids_meta.AccelerationFactorPE	bids_meta.AcquisitionMatrix	bids_meta.CogAtlasID	bids_meta.CogPOID	bids_meta.CoilCombinationMethod	bids_meta.ContrastBolusIngredient	bids_meta.ConversionSoftware	bids_meta.ConversionSoftwareVersion	bids_meta.DelayTime	bids_meta.DeviceSerialNumber	bids_meta.EchoTime	bids_meta.EchoTrainLength	bids_meta.EffectiveEchoSpacing	bids_meta.FlipAngle	bids_meta.GradientSetType	bids_meta.HardcopyDeviceSoftwareVersion	bids_meta.ImagingFrequency	bids_meta.InPlanePhaseEncodingDirection	bids_meta.InstitutionAddress	bids_meta.InstitutionName	bids_meta.Instructions	bids_meta.InversionTime	bids_meta.MRAcquisitionType	bids_meta.MRTransmitCoilSequence	bids_meta.MagneticFieldStrength	bids_meta.Manufacturer	bids_meta.ManufacturersModelName	bids_meta.MatrixCoilMode	bids_meta.MultibandAccelerationFactor	bids_meta.NumberOfAverages	bids_meta.NumberOfPhaseEncodingSteps	bids_meta.NumberOfVolumesDiscardedByScanner	bids_meta.NumberOfVolumesDiscardedByUser	bids_meta.NumberShots	bids_meta.ParallelAcquisitionTechnique	bids_meta.ParallelReductionFactorInPlane	bids_meta.PartialFourier	bids_meta.PartialFourierDirection	bids_meta.PatientPosition	bids_meta.PercentPhaseFieldOfView	bids_meta.PercentSampling	bids_meta.PhaseEncodingDirection	bids_meta.PixelBandwidth	bids_meta.ProtocolName	bids_meta.PulseSequenceDetails	bids_meta.PulseSequenceType	bids_meta.ReceiveCoilName	bids_meta.RepetitionTime	bids_meta.ScanOptions	bids_meta.ScanningSequence	bids_meta.SequenceName	bids_meta.SequenceVariant	bids_meta.SliceEncodingDirection	bids_meta.SoftwareVersions	bids_meta.TaskDescription	bids_meta.TaskName	bids_meta.TotalReadoutTime	bids_meta.TotalScanTimeSec	bids_meta.TransmitCoilName	bids_meta.VariableFlipAngleFlag	bids_meta.acq_id	bids_meta.modality	bids_meta.run_id	bids_meta.session_id	bids_meta.subject_id	bids_meta.task_id	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	provenance.email	provenance.md5sum	provenance.mriqc_pred	provenance.settings.fd_thres	provenance.settings.hmc_fsl	provenance.settings.testing	provenance.software	provenance.version	rating.comment	rating.md5sum	rating.name	rating.rating	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
Sun, 21 Feb 2021 15:08:36 GMT	8802774be6f784439ae9e8d3088032cc857e60ae	6032777404e712e94a024986	Sun, 21 Feb 2021 15:08:36 GMT	0.00035062717770034847	0.008946030766550522				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_1	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	1		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	1	30.70773900968532	1.287210291258743	0.9984836787762247	0.5372300207022439	2637.198974609375	0.13399905575249826	10.0	3.484320557491289	1.7018333333333333	1.586868	1.857084	1.6615480000000002	0.00754146	-0.01730220951139927	0.0545288510620594		30ece9d607090f349bd2043f8dc8a394		0.2		False	mriqc	0.16.1					287.0	84.0	84.0	42.0	6.8443099965071985	1.25	2.5	2.5	2.5	31.32171990783067	8.16206189542212	29.536823272705078	11.71777057647705	180717.0	5.04878044128418	103.64878234863275	53.86176681518555	2.446343300451727	81.64130459880656	622.41796875	617.421630859375	63791.0	496.397216796875	771.7839660644531	90.20877075195312	64.56631419877522
Sun, 21 Feb 2021 15:07:56 GMT	b98b67a09371bc900c2725d3cfb4ce69c27d17ec	6032774c094ee7975e9aa78c	Sun, 21 Feb 2021 15:07:56 GMT	0.00041846689895470385	0.008634863867595818				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_2	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	2		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	1	30.337005962307725	1.2897218353496498	1.0006108323776233	0.5371367972693808	2653.560546875	0.12811306216538235	9.0	3.1358885017421603	1.697368	1.5903639999999999	1.8498080000000001	1.651932	0.0085961	-0.01712777093052864	0.05450757220387459		0f35273ad35bfad006bec0b3cf559f82		0.2		False	mriqc	0.16.1					287.0	84.0	84.0	42.0	6.836342996379057	1.25	2.5	2.5	2.5	31.14699850607	8.125900193228487	29.690723419189453	11.707317352294922	180825.0	5.0599305152893095	104.57700500488272	54.46379089355469	2.4917453833286825	81.6154242134005	622.9076538085938	617.68115234375	63722.0	496.3876495361328	772.0092193603515	90.35186004638672	65.92719952866901
Sun, 21 Feb 2021 15:02:58 GMT	1ed1e0e055937f1c2ce79e5edca7d947d3cf2c7b	6032762204e712e94a024985	Sun, 21 Feb 2021 15:02:58 GMT	0.0026610763888888895	0.01598682767361111				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_fun_loc	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		floc	0.0498007					bold	1		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	floc	0	52.89194402939133	1.2288924318782606	1.0096878254608685	0.6055779960767427	265.8185119628906	0.2347911163312474	199.0	34.548611111111114	2.7972906666666666	3.125036	2.191424	3.075412	0.0219412	-0.029283905401825905	0.0958881750702858		44c268c071ab00cbb223bb66a1c51ed9		0.2		False	mriqc	0.16.1					576.0	84.0	84.0	42.0	3.1148034035115097	1.25	2.5	2.5	2.5	11.19963768223357	39.42666608149527	59.207130432128906	34.763023376464844	164062.0	3.1875868082046526	201.7248245239255	75.40948486328125	102.3020933262333	122.11515068468306	625.6478271484375	607.2369995117188	75120.0	425.9098190307617	845.8023254394532	194.95065307617188	30.633829961530864
Sun, 21 Feb 2021 14:59:29 GMT	635e8e98d2585486ecab7fd7752f6cff08bb6d5e	6032755104e712e94a024984	Sun, 21 Feb 2021 14:59:29 GMT	0.0003990972222222222	0.008611320520833333				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_3	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	3		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	0	30.666983401672486	1.2910700137282232	0.9970483091986067	0.5375016465197996	2634.807861328125	0.1299824300561067	9.0	3.125	1.6937573333333333	1.588724	1.8393039999999998	1.6532440000000002	0.00484646	-0.017798125743865967	0.05485476925969124		761238c6deb4df41f98edc60a93d1d18		0.2		False	mriqc	0.16.1					288.0	84.0	84.0	42.0	6.833165618103717	1.25	2.5	2.5	2.5	31.16531240911479	8.164607657764973	29.887388229370117	11.75	180873.0	5.083333492279053	105.8208312988281	54.846595764160156	2.5374817703499053	80.97167224913971	622.2937622070312	616.9652709960938	63728.0	495.7456710815429	771.4003356933594	90.28910827636719	66.2851975671947
Sun, 21 Feb 2021 14:58:44 GMT	dd7d1ba2b2a9014c4e848e8f6f16e8851d311615	60327524094ee7975e9aa78b	Sun, 21 Feb 2021 14:58:44 GMT	0.00036445993031358883	0.008806260243902438				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_4	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	4		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	1	31.36873321933565	1.3025729130769226	0.9988726084265731	0.5381112829209628	2612.47119140625	0.1328109774391413	18.0	6.2717770034843205	1.6986173333333332	1.585072	1.848716	1.6620640000000002	0.00714044	-0.017704302445054054	0.05445381999015808		58a05ae66f91c6969eeef24485cb0b8a		0.2		False	mriqc	0.16.1					287.0	84.0	84.0	42.0	6.812787609156833	1.25	2.5	2.5	2.5	30.215857998857366	8.193055721268555	29.944381713867188	11.770034790039062	180732.0	5.087108135223389	105.64233779907208	54.700233459472656	2.540398907783633	81.00587779348757	621.4441528320312	616.1741943359375	63874.0	494.6167297363281	770.0618743896484	90.44306182861328	65.13699067384005
Sun, 21 Feb 2021 14:58:02 GMT	a2c844fd5cb6b1e3f11503af444c8baf7048accf	603274fa04e712e94a024983	Sun, 21 Feb 2021 14:58:02 GMT	0.00031403571428571434	0.008711896214285714				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_5	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	5		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	8	31.469365068817194	1.302510236272402	0.9937097547311824	0.5380515188339917	2607.146484375	0.13083584969978707	8.0	2.857142857142857	1.69818	1.586256	1.8456040000000002	1.66268	0.00573802	-0.01778947375714779	0.05449531599879265		c8ce11814dc664b04d5c81bec54452ab		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.799172100129502	1.25	2.5	2.5	2.5	30.519083919171507	8.180786433442892	29.958375930786133	11.774999618530273	180735.0	5.095357084274294	106.10535659790018	54.76476287841797	2.4871041858274268	81.20952746955854	621.0733642578125	615.80712890625	63920.0	493.68144378662106	770.0919738769529	90.5701904296875	65.59841960668564
Sun, 21 Feb 2021 14:57:22 GMT	b5b61d99ea6ce9f0e6703fde7059a3043a793352	603274d2094ee7975e9aa78a	Sun, 21 Feb 2021 14:57:22 GMT	0.0005308710801393728	0.00968996006968641				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_6	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	6		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	1	31.739944177972028	1.328537531783215	0.9994669336363632	0.5391312234498895	2552.374267578125	0.11926045799068193	6.0	2.0905923344947737	1.697024	1.5871439999999999	1.845	1.658928	0.00567741	-0.0184333436191082	0.054985564202070236		90f415236f2c1b04ed6cb26939544b6f		0.2		False	mriqc	0.16.1					287.0	84.0	84.0	42.0	6.777121166116122	1.25	2.5	2.5	2.5	30.000513011770046	8.306704462437677	30.29104995727539	11.874564170837402	180553.0	5.1114983558654785	107.00348663330078	54.96855545043945	2.497905148596301	81.8995655077186	621.02783203125	615.2926635742188	64001.0	494.2090759277344	771.0278930664062	90.78897094726562	62.62450781930238
Sun, 21 Feb 2021 14:56:40 GMT	b2d80d95e5ef4b76c433ac644f7496c25bc86ce5	603274a804e712e94a024982	Sun, 21 Feb 2021 14:56:40 GMT	0.0004339024390243902	0.008960698641114982				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_7	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	7		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	1	31.578922051853134	1.3282633963986006	1.0016239814335666	0.5397495450429651	2535.63720703125	0.11253914294587318	2.0	0.6968641114982579	1.6990613333333335	1.588792	1.8479320000000001	1.66046	0.00853973	-0.018457939848303795	0.05502725765109062		c6544095c63a4011dad9d2d38766f420		0.2		False	mriqc	0.16.1					287.0	84.0	84.0	42.0	6.766642584270601	1.25	2.5	2.5	2.5	30.54904043310568	8.306705169397505	30.27276611328125	11.87108039855957	180327.0	5.114982604980469	106.6867599487303	55.072025299072266	2.5256208243691356	81.70324559115073	619.3729858398438	614.1376953125	64122.0	492.1055679321289	768.7141204833985	90.75888061523438	65.27977581135929
Sun, 21 Feb 2021 14:56:02 GMT	cce8faf8957a1cdc29bd0463beba16494b8c8fb3	6032748204e712e94a024981	Sun, 21 Feb 2021 14:56:02 GMT	0.00047406249999999993	0.008723693298611111				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_test_8	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		test	0.0498007					bold	8		4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a	test	0	31.844612022020893	1.3224992762369334	0.9972844581184664	0.5393035034861848	2547.53466796875	0.12097165280731546	6.0	2.0833333333333335	1.6981973333333331	1.58816	1.8453959999999998	1.661036	0.00571601	-0.01842443086206913	0.05477344989776611		36b8127c11cb1625b11c53b3da17caee		0.2		False	mriqc	0.16.1					288.0	84.0	84.0	42.0	6.797568365852921	1.25	2.5	2.5	2.5	31.16826416086841	8.262419084853397	30.19745635986328	11.85069465637207	180481.0	5.114583492279053	106.0763931274414	55.076595306396484	2.529222713837659	81.23427671923879	618.7904052734375	613.5729370117188	63938.0	492.4394180297852	767.0282928466796	90.26288604736328	65.76752406544983
Sun, 21 Feb 2021 14:55:01 GMT	f027e2e951b08e52cadd0137daa54f56ac220d88	6032744604e712e94a024980	Sun, 21 Feb 2021 14:55:01 GMT	0.0012835271317829455	0.014877463488372092				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_1	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	1		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	31.48473918466927	1.2134261664980543	0.9959976847859927	0.5971013911504278	1437.40087890625	0.1767989564870391	95.0	36.82170542635659	1.692664	1.571728	1.8593	1.6469639999999999	0.0265207	-0.027290111407637596	0.09242008626461029		122e60aa120194d09337007b8a58a002		0.2		False	mriqc	0.16.1					258.0	84.0	84.0	42.0	6.81903266710925	1.25	2.5	2.5	2.5	11.648346222436755	17.242434208946207	58.968875885009766	18.87403106689453	169960.0	6.193798542022705	249.58235931396462	90.49564361572266	3.208691563495198	96.71681007954251	757.9209594726562	755.68798828125	72896.0	603.3604736328125	934.5785064697266	110.81964874267578	49.124040100257844
Sun, 21 Feb 2021 14:46:53 GMT	4f8d348f71fa7584aef9ea7412f1c4990d30e650	6032725d04e712e94a02497f	Sun, 21 Feb 2021 14:46:53 GMT	0.0015007142857142858	0.027404787892857146				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_2	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	2		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	32.517873989498206	1.1268008406451613	0.9550807070967742	0.5987830436369435	1409.638916015625	0.23500250139388432	129.0	46.07142857142857	1.7109880000000002	1.597676	1.890272	1.645016	0.0143881	-0.027679957449436188	0.09234947711229324		e14b66d92ae167369242c5a66198cb8d		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.769059789239506	1.25	2.5	2.5	2.5	11.10766669891597	17.118760070447458	59.85354232788086	18.97857093811035	169713.0	6.4464287757873535	253.42643127441406	91.02831268310547	3.0448853328359498	97.22690704644413	756.0297241210938	753.7142944335938	72975.0	599.1657348632813	934.6392822265625	111.34620666503906	41.3558177605737
Sun, 21 Feb 2021 14:46:15 GMT	275918dfddb55bb73cc9a90352e6fd2c64ca42e2	60327237094ee7975e9aa789	Sun, 21 Feb 2021 14:46:15 GMT	0.006714229390681003	0.01498073770609319				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_3	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	3		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	1	34.02975888582732	1.2505712078057563	1.0545662155395683	0.5972037625108381	1468.8822021484375	0.262313285289052	114.0	40.86021505376344	1.6838453333333334	1.566184	1.853088	1.632264	0.031975	-0.026896966621279716	0.09298567473888397		366b54698de2b2c5c6b0a1638f8dc8d7		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.757920147695535	1.25	2.5	2.5	2.5	11.267873941911429	16.786882020661775	59.76311492919922	18.627239227294922	170298.0	6.2580647468566895	255.1648712158203	91.87464904785156	3.2826097780267167	96.209744556386	755.0882568359375	752.5823974609375	72422.0	600.1365875244142	934.6163360595704	111.36225128173828	46.03538027778268
Sun, 21 Feb 2021 14:45:47 GMT	5da480df019de5347b38cb724e5d7b3bfadfcbed	6032721b04e712e94a02497e	Sun, 21 Feb 2021 14:45:47 GMT	0.001845357142857143	0.02019110617857143				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_4	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	4		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	33.16129353562723	1.145979093835126	0.9746034071684585	0.5988681158036264	1398.290283203125	0.25717224870285604	134.0	47.857142857142854	1.7284680000000001	1.6055199999999998	1.9039480000000002	1.675936	0.0190627	-0.02814423479139805	0.09247832000255585		794ddfaf72089bfaafe65d91b0292a50		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.669840130935626	1.25	2.5	2.5	2.5	10.975063693995345	17.192892585036155	60.01438903808594	19.049999237060547	170077.0	6.439285755157471	254.57214355468713	90.97335815429688	2.8977192011669786	98.99546037642908	753.5953979492188	751.2178344726562	72828.0	593.83125	934.5680389404293	112.62828826904297	42.11204878636636
Sun, 21 Feb 2021 14:45:05 GMT	8cb43752311b08cfbca9d48d034e951db5cb35bf	603271f1094ee7975e9aa788	Sun, 21 Feb 2021 14:45:05 GMT	0.004985000000000001	0.022994017321428566				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_5	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	5		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	34.65887125075269	1.1673625929390674	1.0074436951971322	0.599858227681641	1357.2742919921875	0.27522830382004	130.0	46.42857142857143	1.7023106666666667	1.580748	1.867316	1.658868	0.0259723	-0.02875310741364956	0.09413518011569977		a3d20af10eea8300a75e2d05e9030af6		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.789284909297981	1.25	2.5	2.5	2.5	11.14595346614472	17.314674899033523	60.7424201965332	19.189285278320312	169932.0	6.462678670883182	258.5653549194327	92.62710571289062	3.330895039664094	95.58024490227014	753.0170288085938	750.5357055664062	72825.0	599.1257202148438	928.9071655273438	110.54633331298828	39.975528995040804
Sun, 21 Feb 2021 14:44:29 GMT	d1e060d48788a338bdb25fdb7af563a85b0ea55f	603271cd04e712e94a02497d	Sun, 21 Feb 2021 14:44:29 GMT	0.002530071428571429	0.035912183214285714				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_6	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	6		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	38.077654869498225	1.0481372005017926	0.9437610073118275	0.5995667754218917	1332.24365234375	0.43655547604321465	175.0	62.5	1.739864	1.626388	1.950104	1.6431	0.0258331	-0.028346121311187744	0.08821157366037369		3bede1bb39f3854730c78e19c1bb526a		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.760371280066977	1.25	2.5	2.5	2.5	10.541951326310489	18.73373768902244	61.28606033325195	19.735713958740234	169831.0	5.967857360839844	256.4017791748047	91.85810852050781	2.8901201142291617	97.40698385398966	751.70068359375	748.5464477539062	72347.0	595.016455078125	930.6539428710937	110.7248764038086	31.842300288844854
Sun, 21 Feb 2021 14:43:57 GMT	63a0a3c179ebd9c1527920995ef9e597ec926be7	603271ad094ee7975e9aa787	Sun, 21 Feb 2021 14:43:57 GMT	0.005286964285714286	0.021183530607142856				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_7	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	7		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	33.56977961802866	1.140069160537634	0.9903078833333329	0.5974316420133923	1416.846435546875	0.2401432421984587	99.0	35.357142857142854	1.7240213333333336	1.5985559999999999	1.8972200000000001	1.676288	0.0283582	-0.025998510420322418	0.09268080443143845		bed42307891e9007aff87ae0d6d8ee34		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.713428736759003	1.25	2.5	2.5	2.5	10.907614589848318	16.996975635570603	60.123558044433594	18.882143020629883	170465.0	6.39642858505249	256.899279785156	91.60336303710938	2.9511176044246312	97.81998413018958	751.69482421875	749.3964233398438	72375.0	593.5282165527344	931.6557067871094	111.6257095336914	40.19689779554028
Sun, 21 Feb 2021 14:43:27 GMT	fa5f67e0926d34027deac9f95a2aab637a738c37	6032718f04e712e94a02497c	Sun, 21 Feb 2021 14:43:27 GMT	0.006907275985663082	0.02311375781362007				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_8	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	8		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	1	34.79638098999997	1.1359721975899282	1.0034483937410077	0.5980146177229883	1443.8182373046875	0.29034151355482307	123.0	44.086021505376344	1.7378866666666666	1.62004	1.9075479999999998	1.686072	0.0418834	-0.026126421988010406	0.09107126295566559		177742aed07e677cf9cf18cf49712418		0.2		False	mriqc	0.16.1					279.0	84.0	84.0	42.0	6.603917757133875	1.25	2.5	2.5	2.5	10.899848536977542	16.776256414437647	59.64860916137695	18.716846466064453	170138.0	6.383512496948242	253.60841751098621	90.800537109375	2.870059751131685	99.93484597398196	750.3731689453125	748.2509155273438	72690.0	589.7415832519532	932.6980407714843	113.30331420898438	38.13731371995527
Sun, 21 Feb 2021 14:42:49 GMT	13a265752d4ba264535be44e371dc96ac1807e7e	6032716904e712e94a02497b	Sun, 21 Feb 2021 14:42:49 GMT	0.014017142857142856	0.030830146035714292				http://www.cognitiveatlas.org/task/id/TODO				dcm2niix	v1.0.20190410  GCC6.3.0		46102	0.033	84	0.000600008	70			123		Thatcher_Rd._240_Amherst_Massachusetts_US_01003	UMASS			2D		3.0	Siemens	Skyra		3.0								True		HFS			j-	2125	ep2d_bold_study_9	%SiemensSeq%_ep2d_bold		HeadNeck_64	1.25	FS	EP	_epfid2d1_84	SK		syngo_MR_E11		study	0.0498007					bold	9		ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d	study	0	39.84396263193549	1.1278786677060926	1.0293305704301074	0.5974965673824424	1396.679931640625	0.4025922027553889	133.0	47.5	1.7396973333333332	1.628508	1.9235959999999999	1.666988	0.0488103	-0.02587561309337616	0.09230244159698486		bdc236035f88a85fd6c0ee0465d24b82		0.2		False	mriqc	0.16.1					280.0	84.0	84.0	42.0	6.719903697846103	1.25	2.5	2.5	2.5	11.00257420539262	17.357036638924136	59.94840621948242	19.114286422729492	170467.0	6.403571605682373	255.29321899414043	90.82170104980469	2.9708728841137164	96.79273190945743	750.6787109375	747.7285766601562	72299.0	594.2521728515625	930.6835571289062	111.26995849609375	31.202167201554403
